Title,Content,Pricetag,Image,City_name,ID_VehicleInfo
Piaggio Vespa LX 2016,"Cần b&aacute;n Vespa LX 125ie XANH  mua 2016 biển hn..đăng k&yacute; ch&iacute;nh chủ t&ecirc;n m&igrave;nh mới đi được 2000km,xe vẫn c&ograve;n zin 100%sơn nhựa vẫn gi&aacute;n nilon từ mới n&ecirc;n ko sức s&aacute;t g&igrave;,ai c&oacute; nhu cầu th&igrave; LH ạ",11000000,https://cdn.okxe.vn/products/187/1195187/1195187_1128_5._20221205111501_rvGinXv2_m_400x400.jpg,Tp. Hà Nội,222
Honda Wave Alpha 110 2006,mua b&aacute;n tại nh&agrave; ai c&oacute; nhu cầu mua xe gọi trực tiếp cho em nh&eacute;,7800000,https://cdn.okxe.vn/products/186/1195186/1195186_1511656_4._20221205111448_fsakZvqt_m_400x400.jpg,Tp. Hà Nội,223
Honda Wave Alpha 50 2021,"M&igrave;nh c&oacute; chiếc xe của con cần b&aacute;n lại. Ch&aacute;u đ&atilde; học xong v&agrave; kh&ocirc;ng c&oacute; nhu cầu sử dụng nữa. Xe chạy tốt m&aacute;y &ecirc;m, đề gas nhẹ nh&agrave;ng. Gia đ&igrave;nh b&aacute;n lại c&oacute; thương lượng th&ecirc;m về gi&aacute;",9000000,https://cdn.okxe.vn/products/185/1195185/1195185_1246_z2371970846105_e645c1ece9ea2efb68bbded08834ea7a_20221205111444_eG6Xxnjs_m_400x400.jpg,Tp. Hà Nội,224
Piaggio Vespa S125 i.e 2017,"Nh&agrave; c&oacute; chiếc xe cần b&aacute;n, xe ch&iacute;nh chủ do m&igrave;nh sử dụng rất cẩn thận v&agrave; tốt
Xe đẹp đi ngon v&agrave; rất tiết kiệm xăng. Đảm bảo anh chị qua xem l&agrave; kết ngay
Bạn n&agrave;o c&oacute; nhu cầu xin li&ecirc;n hệ trực tiếp nh&eacute;",12000000,https://cdn.okxe.vn/products/184/1195184/1195184_984_z3645418366097_bbbfb6439cb090a7020e2f6cb1be1494_20221205111437_l8ItBiU7_m_400x400.jpg,Tp. Hà Nội,225
Kymco K-Pipe 50 2021,"Nh&agrave; m&igrave;nh c&oacute; chiếc xe tay c&ocirc;n đời mới cần b&aacute;n, xe đi nhẹ nh&agrave;ng, m&aacute;y m&oacute;c chạy &ecirc;m nguy&ecirc;n bản. Xe m&igrave;nh đi kh&ocirc;ng c&oacute; lỗi lầm g&igrave;, giờ muốn b&aacute;n để l&ecirc;n đời ph&acirc;n khối cao hơn, mua b&aacute;n xem xe trực tiếp c&oacute; thương lượng",13500000,https://cdn.okxe.vn/products/183/1195183/1195183_1246_IMG_E3826_20221205111353_7hfh3IYA_m_400x400.jpg,Tp. Hà Nội,226
Honda SH Mode 125 2017,"#XE_M&Aacute;Y_CŨ_VĂN_THAO_CH&Agrave;O_B&Aacute;N
 (Hỗ trợ trả g&oacute;p qua thẻ t&iacute;n dụng v&agrave; Nhận thu mua lại xe đ&atilde; qua sử dụng)
❤️HONDA  SH   MODE  125cc  ABS
✔️Năm sản xuất: 2017
✔️M&agrave;u: đỏ đen
✔️Km:   8500km
✔️Gi&aacute; b&aacute;n :  54.500.000vnđ
✅ biển kiểm so&aacute;t : 29B1-834.55
Đổi xe kh&ocirc;ng t&iacute;nh ph&iacute; trong 10 ng&agrave;y.
Hỗ trợ thủ tục sang t&ecirc;n cho kh&aacute;ch h&agrave;ng.
Cửa h&agrave;ng ch&uacute;ng t&ocirc;i chuy&ecirc;n mua b&aacute;n trao đổi c&aacute;c loại xe đ&atilde; qua sử dụng.
- Mọi chiếc xe tại cửa h&agrave;ng đều đ&atilde; được kiểm tra cẩn thận về chất lượng cũng như đảm bảo ph&aacute;p l&yacute; của xe.
- Cửa h&agrave;ng c&oacute; đầy đủ dịch vụ sang t&ecirc;n,đổi biển,cấp lại đăng k&yacute; cho kh&aacute;ch c&oacute; nhu cầu sang t&ecirc;n trong thơi gian ngắn nhất.
- Chế độ bảo h&agrave;nh từ 6 th&aacute;ng đến 1 năm.
- Bảo h&agrave;nh tận nơi cho kh&aacute;ch trong nội th&agrave;nh h&agrave; nội.
- Hỗ trợ mua b&aacute;n trao đổi xe với gi&aacute; cao cho kh&aacute;ch mua b&aacute;n tại cửa h&agrave;ng.
- Đổi xe trong 10 ng&agrave;y đầu nếu kh&aacute;ch kh&ocirc;ng ưng &yacute;.
- C&oacute; dịch vụ vận chuyển sau mua h&agrave;ng cho kh&aacute;ch.
- Thanh to&aacute;n online,quẹt thẻ nhanh gọn.
Địa chỉ: 23 ng&otilde; 87 phố Nguyễn Phong Sắc , quận Cầu Giấy, H&agrave; Nội.
Hotline /zalo : 0904.991.733",54500000,https://cdn.okxe.vn/products/182/1195182/1195182_188851_review-0_20221205111352_ow7al4yc_m_400x400.jpg,Tp. Hà Nội,227
Honda LEAD 110 2016,"M&igrave;nh c&oacute; chiếc xe ko d&ugrave;ng tới n&ecirc;n b&aacute;n, xe vẫn c&ograve;n nguy&ecirc;n bản h&igrave;nh thức gi&aacute;n nilon cả xe
Xe nh&agrave; đi giữ g&igrave;n v&agrave; bảo dưỡng thay dầu đky
N&ecirc;n chất lượng c&ograve;n rất tốt
Vậy bạn n&agrave;o c&oacute; nhu cầu mua xin lh đến nh&agrave; xem xe v&agrave; mua b&aacute;n tại nh&agrave; m&igrave;nh lu&ocirc;n",11000000,https://cdn.okxe.vn/products/181/1195181/1195181_528_5._20221205111346_mNEr89O7_m_400x400.jpg,Tp. Hà Nội,228
Honda SH 125 2016,xe đi l&agrave;m cơ quan c&ograve;n rất đẹp.m&aacute;y nguy&ecirc;n bản 100&amp;.m&igrave;nh bảo dưỡng thay dầu định kỳ m&aacute;y cực chất chạy cực &ecirc;m .đi rất chắc chắn.xe về chỉ việc đổ xăng chạy lu&ocirc;n..mua b&aacute;n tại nh&agrave; .cảm ơn,49500000,https://cdn.okxe.vn/products/180/1195180/1195180_2481_5._20221205111332_8GKsNGBQ_m_400x400.jpg,Tp. Hà Nội,229
Honda Vario 150 2018,"🌈Honda Vario 150 2018 mẫu mới đen nh&aacute;m đẹp keng

➖#BS_32169
➖Đk 2018
➖BS 71 9 chủ c&ocirc;ng chứng , Uq sang t&ecirc;n nhanh lẹ
➖Xe đẹp leng keng kh&ocirc;ng c&oacute; g&igrave; phải b&agrave;n
➖M&aacute;y m&oacute;c nguy&ecirc;n zin , đầu chư rớt , chạy cực k&igrave; nhẹ &ecirc;m &aacute;i , kh&ocirc;ng một tiếng động lạ
➖Mua về l&agrave; sử dụng ngay th&ocirc;i 

💶3X (Ba mươi mấy triệu )
 
💵Hỗ trợ #TRẢ_G&Oacute;P được giữ C&agrave; Vẹt gốc 
🌎 Hỗ trợ giao xe 
🛑Facebook, Zalo : Bi Em
⭕️Nhận giao lưu trao đổi c&aacute;c loại xe kh&aacute;c 
🏠Địa chỉ : TP THỦ ĐỨC , TPHCM",39500000,https://cdn.okxe.vn/products/179/1195179/1195179_598212_review-0_20221205111325_rXVFaAAo_m_400x400.jpg,Tp. Hồ Chí Minh,230
Suzuki Satria F150 Fi 2021,"Cần b&aacute;n suzuki/ satria 150 Đen đỏ mua năm 2021 đi 3000km, Xe đẹp máy nguy&ecirc;n chính chủ sử dụng từ đ&acirc;̀u n&ecirc;n y&ecirc;n t&acirc;m v&ecirc;̀ ch&acirc;́t lượng nay m&igrave;nh ko c&oacute; nhu cầu sử.Ban nào mua v&ecirc;̀ chỉ vi&ecirc;̣c đ&ocirc;̉ xăng vào mà chạy. .anh chị em n&agrave;o mua th&igrave; qua nh&agrave; xem trực tiếp nh&eacute;.",30600000,https://cdn.okxe.vn/products/178/1195178/1195178_1052653_IMG_E4078_20221205111313_YPY1frcj_m_400x400.jpg,Tp. Hà Nội,231
Honda LEAD 125 FI 2021,"Gia đinh t&ocirc;i đang cần b&aacute;n lại chiếc xe Lead 125Fi, ch&iacute;nh chủ d&ugrave;ng từ đầu
M&aacute;y m&oacute;c nguy&ecirc;n bản, xe an ninh đảm bảo, giấy tờ đầy đủ, hỗ trợ sang t&ecirc;n. Gi&aacute; cả thương lượng.",26800000,https://cdn.okxe.vn/products/177/1195177/1195177_1261_z3603801810055_8d8c88c125a92e302709b5240fd858d5_20221205111301_EnpO5vuA_m_400x400.jpg,Tp. Hà Nội,232
Yamaha Exciter 135 2014,"#XE_M&Aacute;Y_VĂN_THAO_CH&Agrave;O_B&Aacute;N
 (Hỗ trợ trả g&oacute;p qua thẻ t&iacute;n dụng v&agrave; Nhận thu mua lại xe đ&atilde; qua sử dụng)
❤️YAMAHA  EXCITER  135cc  C&Ocirc;N TAY
✔️Năm sản xuất: 2014
✔️M&agrave;u: xanh- trắng
✔️Km:   18000km
✔️Gi&aacute; b&aacute;n :  14.500.000vnđ
✅ biển kiểm so&aacute;t : 29E1- 660.77
Đổi xe kh&ocirc;ng t&iacute;nh ph&iacute; trong 10 ng&agrave;y.
Hỗ trợ thủ tục sang t&ecirc;n cho kh&aacute;ch h&agrave;ng.
Cửa h&agrave;ng ch&uacute;ng t&ocirc;i chuy&ecirc;n mua b&aacute;n trao đổi c&aacute;c loại xe đ&atilde; qua sử dụng.
- Mọi chiếc xe tại cửa h&agrave;ng đều đ&atilde; được kiểm tra cẩn thận về chất lượng cũng như đảm bảo ph&aacute;p l&yacute; của xe.
- Cửa h&agrave;ng c&oacute; đầy đủ dịch vụ sang t&ecirc;n,đổi biển,cấp lại đăng k&yacute; cho kh&aacute;ch c&oacute; nhu cầu sang t&ecirc;n trong thơi gian ngắn nhất.
- Chế độ bảo h&agrave;nh từ 6 th&aacute;ng đến 1 năm.
- Bảo h&agrave;nh tận nơi cho kh&aacute;ch trong nội th&agrave;nh h&agrave; nội.
- Hỗ trợ mua b&aacute;n trao đổi xe với gi&aacute; cao cho kh&aacute;ch mua b&aacute;n tại cửa h&agrave;ng.
- Đổi xe trong 10 ng&agrave;y đầu nếu kh&aacute;ch kh&ocirc;ng ưng &yacute;.
- C&oacute; dịch vụ vận chuyển sau mua h&agrave;ng cho kh&aacute;ch.
- Thanh to&aacute;n online,quẹt thẻ nhanh gọn.
Địa chỉ: 23 ng&otilde; 87 phố Nguyễn Phong Sắc , quận Cầu Giấy, H&agrave; Nội.
Hotline /zalo : 0904.991.733",14500000,https://cdn.okxe.vn/products/176/1195176/1195176_188851_review-0_20221205111237_eWeOL0bz_m_400x400.jpg,Tp. Hà Nội,233
Piaggio Vespa LX 2019,"m&igrave;nh c&oacute; con xe vecpa spirnt 2019 nguy&ecirc;n bản ch&iacute;nh chủ k c&oacute; nhu cầu sử dụng muốn b&aacute;n, m&aacute;y m&oacute;c nguy&ecirc;n bản ch&iacute;nh chủ xe c&ograve;n đẹp như h&igrave;nh . ai c&oacute; nhu cầu th&igrave; vui l&ograve;ng li&ecirc;n hệ để xem xe mua b&aacute;n tại nh&agrave; qua sdt m&igrave;nh đ&atilde; để ở tr&ecirc;n nh&eacute;. cảm ơn mọi người đ&atilde; đọc tin",27000000,https://cdn.okxe.vn/products/175/1195175/1195175_532_1._20221205111215_Kkk13ULk_m_400x400.jpg,Tp. Hà Nội,234
Piaggio Vespa Sprint 2018,"Nh&agrave; đang thừa chiếc xe n&ecirc;n b&aacute;n, xe vẫn c&ograve;n nguy&ecirc;n bản, h&igrave;nh thức gi&aacute;n nilon cả xe
Nh&agrave; đi giữ g&igrave;n v&agrave; bảo dưỡng thường xuy&ecirc;n tại h&atilde;ng n&ecirc;n ah chị y&ecirc;n t&acirc;m
Mua b&aacute;n v&agrave; xem xe tại nh&agrave; gi&aacute; cả c&oacute; thương lượng",29600000,https://cdn.okxe.vn/products/174/1195174/1195174_1511662_5._20221205111209_oAeUFxih_m_400x400.jpg,Tp. Hà Nội,235
Honda Wave Alpha 100 2016,Do c&ocirc;ng t&aacute;c m&igrave;nh phải sang Campuchia . m&igrave;nh c&oacute; chiếc wave m&agrave;uN&Acirc;U  đẹp như mới xe phụ nữ đi rất cẩn thận dầu m&aacute;y thay theo định k&igrave;.m&igrave;n muốn nhượng lại cho ace n&agrave;o c&oacute; nhu cầu. m&igrave;nh c&oacute; bớt lộc chi ace nhiệt t&igrave;nh.,9500000,https://cdn.okxe.vn/products/173/1195173/1195173_1658_IMG_20150930_165541_20221205111131_g7pmYEUR_m_400x400.jpg,Tp. Hà Nội,236
Honda Winner 150 2019,T&ocirc;i mới đổi SH n&ecirc;n để kh&ocirc;ng d&ugrave;ng đến chiếc xe n&agrave;y nữa muốn b&aacute;n lại cho bạn n&agrave;o y&ecirc;u th&iacute;ch d&ograve;ng c&ocirc;n tay n&agrave;y. Xe chạy chuẩn 5000km n&ecirc;n c&ograve;n rất mới.gi&aacute; c&oacute; thỏa thuận,18600000,https://cdn.okxe.vn/products/172/1195172/1195172_847289_IMG_3432_20221205111108_AuHlt4RC_m_400x400.jpg,Tp. Hà Nội,237
Honda Rebel 300 ABS 2021,"M&igrave;nh ch&iacute;nh chủ sử dụng từ mới, xe nhập khẩu 100% nguy&ecirc;n bản ch&iacute;nh h&atilde;ng. Động cơ m&igrave;nh chưa thay thế g&igrave;, h&igrave;nh thức xe nguy&ecirc;n bản như tr&ecirc;n ảnh đăng. Bạn n&agrave;o quan t&acirc;m d&ograve;ng xe n&agrave;y li&ecirc;n hệ m&igrave;nh đến nh&agrave; xem xe cụ thể, mua b&aacute;n c&oacute; thương lượng",83600000,https://cdn.okxe.vn/products/171/1195171/1195171_1052727_IMG_E7884_20221205111100_WXLIEK0y_m_400x400.jpg,Tp. Hà Nội,238
Yamaha Exciter 150 RC 2021,k c&oacute; nhu cầu sử dụng m&igrave;nh cần b&aacute;n chiếc exciter 150 đen sần đk 2021 chạy 500km mới mua th&aacute;ng 6/2021 xe k lỗi lầm g&igrave; .bao thợ kiểm tra thoải m&aacute;i .thiện ch&iacute; đến nh&agrave; xe xe cụ thể,29600000,https://cdn.okxe.vn/products/170/1195170/1195170_1511651_4._20221205111057_5UiXaiiA_m_400x400.jpg,Tp. Hà Nội,239
Honda PCX 125 2016,Cần b&aacute;n Honda PCX 125 c đăng k&yacute; 2016 h&igrave;nh thức mới xe bảo dưỡng thường xuy&ecirc;n rất tốt mọi thứ hoạt động b&igrave;nh thường xe ch&iacute;nh chủ mua b&aacute;n tại nh&agrave; ai c&oacute; nhu cầu li&ecirc;n hệ m&igrave;nh.,17000000,https://cdn.okxe.vn/products/169/1195169/1195169_1128_1._20221205111056_Cbs80HQb_m_400x400.jpg,Tp. Hà Nội,240
Honda Wave Alpha RSX 2021,xe k lỗi lầm g&igrave; bảo h&agrave;nh m&aacute;y m&oacute;c 100% nguy&ecirc;n bản . b n&agrave;o c&oacute; nhu cầu th&igrave; lh m&igrave;nh nh&eacute; .đến nh&agrave; xem xe cụ thể.,10500000,https://cdn.okxe.vn/products/168/1195168/1195168_1451047_2021_11_29_11_13_IMG_8696_20221205111001_g6nKE6lq_m_400x400.jpg,Tp. Hà Nội,241
Yamaha BWs 125 2013,"#XE_M&Aacute;Y_CŨ_VĂN_THAO_CH&Agrave;O_B&Aacute;N
 (Hỗ trợ trả g&oacute;p qua thẻ t&iacute;n dụng v&agrave; Nhận thu mua lại xe đ&atilde; qua sử dụng)
❤️ YAMAHA    BW'S  125cc  Ch&iacute;nh chủ
✔️Năm sản xuất: 2013
✔️M&agrave;u: Đen 
✔️Km:   14500km
✔️Gi&aacute; b&aacute;n :  23.500.000vnđ
✅ biển kiểm so&aacute;t : 29P1-238.75
Đổi xe kh&ocirc;ng t&iacute;nh ph&iacute; trong 10 ng&agrave;y.
Hỗ trợ thủ tục sang t&ecirc;n cho kh&aacute;ch h&agrave;ng.
Cửa h&agrave;ng ch&uacute;ng t&ocirc;i chuy&ecirc;n mua b&aacute;n trao đổi c&aacute;c loại xe đ&atilde; qua sử dụng.
- Mọi chiếc xe tại cửa h&agrave;ng đều đ&atilde; được kiểm tra cẩn thận về chất lượng cũng như đảm bảo ph&aacute;p l&yacute; của xe.
- Cửa h&agrave;ng c&oacute; đầy đủ dịch vụ sang t&ecirc;n,đổi biển,cấp lại đăng k&yacute; cho kh&aacute;ch c&oacute; nhu cầu sang t&ecirc;n trong thơi gian ngắn nhất.
- Chế độ bảo h&agrave;nh từ 6 th&aacute;ng đến 1 năm.
- Bảo h&agrave;nh tận nơi cho kh&aacute;ch trong nội th&agrave;nh h&agrave; nội.
- Hỗ trợ mua b&aacute;n trao đổi xe với gi&aacute; cao cho kh&aacute;ch mua b&aacute;n tại cửa h&agrave;ng.
- Đổi xe trong 10 ng&agrave;y đầu nếu kh&aacute;ch kh&ocirc;ng ưng &yacute;.
- C&oacute; dịch vụ vận chuyển sau mua h&agrave;ng cho kh&aacute;ch.
- Thanh to&aacute;n online,quẹt thẻ nhanh gọn.
Địa chỉ: 23 ng&otilde; 87 phố Nguyễn Phong Sắc , quận Cầu Giấy, H&agrave; Nội.
Hotline /zalo : 0904.991.733",23500000,https://cdn.okxe.vn/products/167/1195167/1195167_188851_review-0_20221205110955_j287Gcdp_m_400x400.jpg,Tp. Hà Nội,242
Yamaha Exciter 135 2016,"Nh&agrave; đang thừa chiếc xe n&ecirc;n b&aacute;n, xe vẫn c&ograve;n nguy&ecirc;n bản, h&igrave;nh thức gi&aacute;n nilon cả xe

M&aacute;y nổ &ecirc;m du xe ko lỗi lầm g&igrave; ai mua xin lh",11500000,https://cdn.okxe.vn/products/166/1195166/1195166_672766_IMG_E7583_20221205110952_Or3reiRN_m_400x400.jpg,Tp. Hà Nội,243
Yamaha Janus 2019 2020,"Xe c&ograve;n nguy&ecirc;n bản, m&aacute;y m&oacute;c &ecirc;m du
Xe đi giữ z&igrave;n v&agrave; thường xuy&ecirc;n bảo dưỡng n&ecirc;n chất lượng c&ograve;n rất tốt
Ai c&oacute; nhu cầu xin lh trực tiếp qua xem rồi thỏa thuận nh&eacute;",16000000,https://cdn.okxe.vn/products/165/1195165/1195165_1427_IMG_E5029_20221205110949_FknI6ue1_m_400x400.jpg,Tp. Hà Nội,244
Yamaha R15 V3 1055 2021,hiện tại m&igrave;nh chủ yếu di chuyển bằng oto n&ecirc;n đang cần b&aacute;n lại chiếc xe tay c&ocirc;n của yamaha. Xe ch&iacute;nh h&atilde;ng động cơ m&aacute;y m&oacute;c nguy&ecirc;n bản kh&ocirc;ng c&oacute; lỗi lầm g&igrave;. Xe đẹp bản đặc biệt. M&igrave;nh c&ograve;n đầy đủ phụ kiện theo xe. Ai mua xe li&ecirc;n hệ m&igrave;nh xem xe trực tiếp ạ,46500000,https://cdn.okxe.vn/products/164/1195164/1195164_1052653_IMG_E4851_20221205110946_TIkHTpCJ_m_400x400.jpg,Tp. Hà Nội,245
Honda Future 125 2018,"kh&ocirc;ng sử dụng đến cần b&aacute;n gấp cho người c&oacute; nhu cầu sử dụng ạ . H&igrave;nh m&igrave;nh đăng l&agrave; h&igrave;nh thật 100% , xe đăng k&yacute; ch&iacute;nh chủ từ mới sử dụng rất &iacute;t n&ecirc;n c&ograve;n mới đến 99% chưa chỉnh sửa g&igrave; đảm bảo anh chị đến nh&agrave; xem sẽ ưng &yacute; ngay .",12000000,https://cdn.okxe.vn/products/161/1195161/1195161_911586_4._20221205110940_9XKh00Wm_m_400x400.jpg,Tp. Hà Nội,246
Honda Wave Alpha 100 2015,"CỬA H&Agrave;NG CAM KẾT CHẤT LƯỢNG - BẢO H&Agrave;NH CH&Iacute;NH H&Atilde;NG
🏆HONDA WAVE A100 M&Agrave;U TRẮNG 2015
✔ Chủ xe giữ g&igrave;n chăm s&oacute;c cực k&igrave; cẩn thận, chất xe mới
✔ Xe đẹp như h&igrave;nh, m&aacute;y &ecirc;m, kh&ocirc;ng lỗi
✔ Hỗ trợ k&yacute; ủy quyền hoặc r&uacute;t hồ sơ cho anh em muốn đổi biển số
Sdt 0363.399.066",9800000,https://cdn.okxe.vn/products/160/1195160/1195160_269768_z3468980108556_7d381641fbb72750536b3e26100cb6cb_20221205110853_AKjBmOy0_m_400x400.jpg,Tp. Hà Nội,247
Honda Air Blade 110 FI 2014,"Cần b&aacute;n Honda Air blade đầu to m&agrave;u v&agrave;ng 3D ch&iacute;nh chủ .m&aacute;y m&oacute;c nguy&ecirc;n zin, sơn nhựa ko xước x&aacute;t g&igrave; d&aacute;n nilon k&iacute;n xe, bạn n&agrave;o muốn mua qua nh&agrave; xem xe trực tiếp nh&eacute;, gi&aacute; cả c&oacute; thương lượng.",13000000,https://cdn.okxe.vn/products/159/1195159/1195159_1427_IMG_E5694_20221205110846_nAtAb3Uu_m_400x400.jpg,Tp. Hà Nội,248
Honda Air Blade 110 2015,"Cần b&aacute;n Honda Air blade 110 đầu to mua năm 2015.Xe nh&agrave; đi giữ g&igrave;n, N&ecirc;n chất lượng c&ograve;n rất tốt. Vậy bạn n&agrave;o c&oacute; nhu cầu mua xin lh đến nh&agrave; xem xe v&agrave; mua b&aacute;n tại nh&agrave; m&igrave;nh lu&ocirc;n",12600000,https://cdn.okxe.vn/products/158/1195158/1195158_1511662_5._20221205110827_FaoNjcWc_m_400x400.jpg,Tp. Hà Nội,249
Honda Air Blade 150 Fi 2021,"#XE_M&Aacute;Y_CŨ_VĂN_THAO_CH&Agrave;O_B&Aacute;N
 (Hỗ trợ trả g&oacute;p qua thẻ t&iacute;n dụng v&agrave; Nhận thu mua lại xe đ&atilde; qua sử dụng)
❤️HONDA  AIRBLADE  150cc  Abs  kho&aacute; th&ocirc;ng minh
✔️Năm sản xuất: 2021
✔️M&agrave;u: đỏ
✔️Km:   5500km
✔️Gi&aacute; b&aacute;n :  51.500.000vnđ
✅ biển kiểm so&aacute;t : 29V7-513.40
Đổi xe kh&ocirc;ng t&iacute;nh ph&iacute; trong 10 ng&agrave;y.
Hỗ trợ thủ tục sang t&ecirc;n cho kh&aacute;ch h&agrave;ng.
Cửa h&agrave;ng ch&uacute;ng t&ocirc;i chuy&ecirc;n mua b&aacute;n trao đổi c&aacute;c loại xe đ&atilde; qua sử dụng.
- Mọi chiếc xe tại cửa h&agrave;ng đều đ&atilde; được kiểm tra cẩn thận về chất lượng cũng như đảm bảo ph&aacute;p l&yacute; của xe.
- Cửa h&agrave;ng c&oacute; đầy đủ dịch vụ sang t&ecirc;n,đổi biển,cấp lại đăng k&yacute; cho kh&aacute;ch c&oacute; nhu cầu sang t&ecirc;n trong thơi gian ngắn nhất.
- Chế độ bảo h&agrave;nh từ 6 th&aacute;ng đến 1 năm.
- Bảo h&agrave;nh tận nơi cho kh&aacute;ch trong nội th&agrave;nh h&agrave; nội.
- Hỗ trợ mua b&aacute;n trao đổi xe với gi&aacute; cao cho kh&aacute;ch mua b&aacute;n tại cửa h&agrave;ng.
- Đổi xe trong 10 ng&agrave;y đầu nếu kh&aacute;ch kh&ocirc;ng ưng &yacute;.
- C&oacute; dịch vụ vận chuyển sau mua h&agrave;ng cho kh&aacute;ch.
- Thanh to&aacute;n online,quẹt thẻ nhanh gọn.
Địa chỉ: 23 ng&otilde; 87 phố Nguyễn Phong Sắc , quận Cầu Giấy, H&agrave; Nội.
Hotline /zalo : 0904.991.733",51500000,https://cdn.okxe.vn/products/157/1195157/1195157_188851_review-0_20221205110822_UD0gE6P1_m_400x400.jpg,Tp. Hà Nội,250
Honda Wave S 110 2016,"Gia đ&igrave;nh mới mua xe mới n&ecirc;n thừa xe, cần b&aacute;n chiếc xe wave lại cho b&aacute;c n&agrave;o c&oacute; nhu cầu.
Xe c&ograve;n nguy&ecirc;n bản, m&aacute;y m&oacute;c zin, thay dầu bảo dưỡng định kỳ tại h&atilde;ng.
Gi&aacute;y tờ đầy đủ, hỗ trợ sang t&ecirc;n nếu c&oacute; nhu cầu",8000000,https://cdn.okxe.vn/products/156/1195156/1195156_1511659_6._20221205110819_FTBkP2hg_m_400x400.jpg,Tp. Hà Nội,251
Brixton BX 150 X 2021,"Ch&iacute;nh chủ m&igrave;nh muốn b&aacute;n chiếc xe tay c&ocirc;n m&agrave;u đen nh&aacute;m, xe m&igrave;nh mua mới cuối năm 2021. H&igrave;nh thức xe đẹp kh&ocirc;ng t&igrave; vết, chưa va chạm g&igrave;. M&igrave;nh c&oacute; việc gấp n&ecirc;n cần b&aacute;n lại chiếc xe n&agrave;y. bạn n&agrave;o th&iacute;ch alo m&igrave;nh ngay nh&eacute;",30600000,https://cdn.okxe.vn/products/155/1195155/1195155_1052727_IMG_E9103_20221205110758_v4YBW2Lu_m_400x400.jpg,Tp. Hà Nội,252
Honda MSX 125 2021,"Cần b&aacute;n Honda MSX 125 Đ&egrave;n LED m&agrave;u đen nh&aacute;m 2020. Xe vẫn đi ngon v&agrave; bảo dưỡng tại h&atilde;ng n&ecirc;n mọi người y&ecirc;n t&acirc;m
Mua b&aacute;n v&agrave; xem xe tại nh&agrave; lu&ocirc;n",22600000,https://cdn.okxe.vn/products/153/1195153/1195153_847289_IMG_E0463_20221205110754_qxJsPB2O_m_400x400.jpg,Tp. Hà Nội,253
Honda Air Blade 110 2010,"M&igrave;nh đang cần b&aacute;n chiếc xe n&agrave;y, xe m&aacute;y m&oacute;c c&ograve;n nguy&ecirc;n bản Đky ch&iacute;nh chủ
M&aacute;y m&oacute;c đi ngon v&agrave; rất tiết kiệm xăng
Nay muốn nhượng lại cho anh chị n&agrave;o c&oacute;
nhu cầu
Xin lh trực tiếp cho m&igrave;nh&mdash;
Xe chuẩn h&igrave;nh ảnh v&agrave; gi&aacute; đưa l&ecirc;n n&ecirc;n ạh chị y&ecirc;n t&acirc;m",11000000,https://cdn.okxe.vn/products/152/1195152/1195152_228116_6._20221205110750_ALyNbJ3V_m_400x400.jpg,Tp. Hà Nội,254
Ducati Mini 110 2021,Do kh&ocirc;ng c&ograve;n nhu cầu sử dụng n&ecirc;n m&igrave;nh để lại cho ace n&agrave;o cần. Xe vẫn c&ograve;n mới bảo dưỡng thay dầu rất định k&igrave;. Xe ch&iacute;nh chủ đi &iacute;t bạn n&agrave;o thiện ch&iacute; alo đến nh&agrave; xem xe cụ thể ạ - Bảo h&agrave;nh m&aacute;y 6 th&aacute;ng sau khi mua.,12000000,https://cdn.okxe.vn/products/151/1195151/1195151_911570_2021_07_09_18_13_IMG_0558_20221205110749_zTxI5NGK_m_400x400.jpg,Tp. Hà Nội,255
