infoid,Title,Content,Pricetag,Image,City_name,ID_City,Vehicle_name,Odometer,License_plate,Cubic_power,Manufacture_year,ID_VehicleBrand,ID_VehicleLineup,Condition,ID_VehicleType,ID_Color
217,Yamaha Janus 2019,"h&igrave;nh thức đẹp mới phong ph&uacute;, xe c&ograve;n d&aacute;n nilon từ l&uacute;c mua mới. ai c&oacute; nhu cầu th&igrave; qua nh&agrave; xem xe trực tiếp.",18000000,https://cdn.okxe.vn/products/643/1195643/1195643_1616_1._20221205124946_OpzF4mHB_m_400x400.jpg,Tp. Hà Nội,1,Yamaha Janus 2019,5000,,125.0,2019,40,525,2,1,14
218,Yamaha Sirius 110 2012,"❇️ Sirius 2012 ch&iacute;nh chủ , biển số 92 , m&aacute;y rin , tăm đĩa , m&aacute;y &ecirc;m ru , điện đề - giấy tờ đầy đủ ❇️ 

Gi&aacute; : 10.900.000 VNĐ ( c&oacute; fix ) 

🔥 CỬA H&Agrave;NG XE M&Aacute;Y CŨ NHẬT NHI 🔥 
➡️ NHẬN GIAO LƯU - THU MUA XE M&Aacute;Y ⬅️ 
                    📞 0931955106 📞
📪 Địa chỉ : 1 H&agrave;m trung 9 , Li&ecirc;n chiểu , Đ&agrave; Nẵng",10900000,https://cdn.okxe.vn/products/642/1195642/1195642_1071857_review-0_20221205124924_A1b6vmSv_m_400x400.jpg,Tp. Đà Nẵng,32,Yamaha Sirius 110,5000,,110.0,2012,40,512,2,2,8
219,Piaggio Vespa S125 i.e 2018,"Cần b&aacute;n Piaggio Vespa S 125 3vie m&agrave;u ĐỎ  ch&iacute;nh chủ mua năm 2018  biển HN,Chất lượng xe vẫn c&ograve;n rất tốt, chưa đ&acirc;m đụng bao giờ, đồ đạc nguy&ecirc;n bản theo xe. Giấy tờ đăng k&yacute; xe đầy đủ, đảm bảo an ninh. Mua b&aacute;n tại nh&agrave;",12000000,https://cdn.okxe.vn/products/641/1195641/1195641_1511659_3._20221205124912_pHUoWOZp_m_400x400.jpg,Tp. Hà Nội,1,Piaggio Vespa S125 i.e,5000,,124.0,2018,29,349,2,1,10
220,Suzuki GD 110 2021,Cần b&aacute;n Suzuki GD 110 m&agrave;u xanh  mua năm 2021. Xe c&oacute; giấy tờ đầy đủ. M&aacute;y m&oacute;c &ecirc;m ngon chưa sửa chữa g&igrave; cả. Ai c&oacute; nhu c&acirc;u mua li&ecirc;n hệ m&igrave;nh.,16000000,https://cdn.okxe.vn/products/640/1195640/1195640_1451051_5._20221205124850_Xc5hxcuE_m_400x400.jpg,Tp. Hà Nội,1,Suzuki GD 110,5000,,113.0,2021,34,408,2,2,14
221,Piaggio Vespa S125 i.e 2018,"Nay m&igrave;nh l&ecirc;n đời xe mới cần b&aacute;n lại chiếc xe như tr&ecirc;n ảnh, xe bảo h&agrave;nh m&aacute;y m&oacute;c chạy tốt, &ecirc;m ru. Xe m&igrave;nh sử dụng từ đầu n&ecirc;n c&aacute;c bạn y&ecirc;n t&acirc;m., Gi&aacute; cả c&oacute; thể thương lượng th&ecirc;m. Mua b&aacute;n trực tiếp alo m&igrave;nh.",14000000,https://cdn.okxe.vn/products/639/1195639/1195639_228116_1._20221205124846_9xEMEV04_m_400x400.jpg,Tp. Hà Nội,1,Piaggio Vespa S125 i.e,5000,,124.0,2018,29,349,2,1,3
222,Suzuki AXELO 125 2018,Cần tiền n&ecirc;n m&igrave;nh b&aacute;n xe Axelo c&ocirc;n tay xe đẹp đ&uacute;ng h&igrave;nh Sơn nhựa m&aacute;y m&oacute;c nguy&ecirc;n zin ch&iacute;nh chủ biển H&agrave; Nội giấy tờ đầy đủ anh em thiện ch&iacute; mua đến nh&agrave; xem xe mua b&aacute;n trực tiếp.,8600000,https://cdn.okxe.vn/products/638/1195638/1195638_1239_IMG_E9409_20221205124832_9UeMel43_m_400x400.jpg,Tp. Hà Nội,1,Suzuki AXELO 125,5000,,124.0,2018,34,412,2,2,15
223,Yamaha Sirius 110 2021,Cần b&aacute;n Yamaha SIRIUS FI V&Agrave;NG  đen đăng k&yacute; 2021 .m&igrave;nh đảm bảo xe c&ograve;n nguy&ecirc;n bản 100% chưa chỉnh sửa g&igrave; đảm bảo anh chị đến nh&agrave; xem xe sẽ ưng &yacute; ngay . Mua b&aacute;n tại nh&agrave; gi&aacute; c&oacute; bớt ạ,8000000,https://cdn.okxe.vn/products/637/1195637/1195637_1874_2._20221205124758_BAEJWCgn_m_400x400.jpg,Tp. Hà Nội,1,Yamaha Sirius 110,5000,,110.0,2021,40,512,2,2,5
224,Honda Vision 110 2019,C&oacute; chiếc xe Honda Vision 110 Fi kh&oacute;a smartk đăng k&yacute; năm 2020  mới mua th&aacute;ng 12.Xe m&igrave;nh đang sử dụng &iacute;t đi chỉ đi từ nh&agrave; ra chỗ l&agrave;m v&agrave; đi lại quanh phố n&ecirc;n xe vẫn c&ograve;n rất tốt đi &ecirc;m v&agrave; bốc. ai mua li&ecirc;n hệ m&igrave;nh nh&eacute;. Cảm ơn ạ,24000000,https://cdn.okxe.vn/products/636/1195636/1195636_1511656_3._20221205124754_KeL4wjb0_m_400x400.jpg,Tp. Hà Nội,1,Honda Vision 110,5000,,108.0,2019,15,135,2,1,1
225,Yamaha Exciter 150 2020,"Mới n&ecirc;n SH n&ecirc;n cần b&aacute;n chiếc Exciter 150 n&agrave;y xe c&ograve;n đẹp chạy rất bốc, con số ngọt ng&agrave;o d&agrave;nh cho thanh ni&ecirc;n ưa tốc độ cao. Bạn n&agrave;o mua về th&igrave; chỉ việc chạy th&ocirc;i v&igrave; xe c&ograve;n qu&aacute; đẹp.",27000000,https://cdn.okxe.vn/products/635/1195635/1195635_1818_1._20221205124737_31RQIufd_m_400x400.jpg,Tp. Hà Nội,1,Yamaha Exciter 150,5000,,150.0,2020,40,535,2,2,3
226,Honda Air Blade 110 FI 2013,xe vẫn c&ograve;n nguy&ecirc;n bản m&igrave;nh đi giữ g&igrave;n v&agrave; bảo dưỡng thường xuy&ecirc;n tại h&atilde;ng n&ecirc;n ah chị y&ecirc;n t&acirc;m.Mua b&aacute;n v&agrave; xem xe tại nh&agrave; gi&aacute; cả c&oacute; thương lượng,15500000,https://cdn.okxe.vn/products/634/1195634/1195634_228116_7._20221205124654_FTTMuitW_m_400x400.jpg,Tp. Hà Nội,1,Honda Air Blade 110 FI,5000,,108.0,2013,15,148,2,1,1
227,Yamaha Exciter 150 RC 2021,k c&oacute; nhu cầu sử dụng m&igrave;nh cần b&aacute;n chiếc exciter 150RC 2021 chạy 500km mới mua th&aacute;ng 6/2021 xe k lỗi lầm g&igrave; .bao thợ kiểm tra thoải m&aacute;i .thiện ch&iacute; đến nh&agrave; xe xe cụ thể,30600000,https://cdn.okxe.vn/products/631/1195631/1195631_1511645_6._20221205124625_nDU3GCMX_m_400x400.jpg,Tp. Hà Nội,1,Yamaha Exciter 150 RC,5000,,150.0,2021,40,535,2,2,1
228,Piaggio Vespa S125 i.e 2016,"Cần b&aacute;n xe như h&igrave;nh.M&aacute;y m&oacute;c nguy&ecirc;n zin. Mọi thứ nguy&ecirc;n bản
Xe vừa mới bảo dưỡng n&ecirc;n mọi ng về sẵn đi. Mọi chức năng hoạt đ&ocirc;ng b&igrave;nh thường.
Lh m&igrave;nh tư vấn trực tiếp nh&eacute;",16000000,https://cdn.okxe.vn/products/630/1195630/1195630_654012_5._20221205124557_JOvuOHnG_m_400x400.jpg,Tp. Hà Nội,1,Piaggio Vespa S125 i.e,5000,,124.0,2016,29,349,2,1,13
229,Honda Air Blade 110 2008,Xe đi kĩ c&ograve;n mới mượt m&agrave;,11000000,https://cdn.okxe.vn/products/629/1195629/1195629_1432840_review-0_20221205124553_2ie22j43_m_400x400.jpg,Tp. Hồ Chí Minh,50,Honda Air Blade 110,60000,,108.0,2008,15,148,2,1,9
230,Benelli BN 302 2020,"Cần b&aacute;n Benelli BN 302 m&agrave;u đỏ d&ograve;ng 2 m&aacute;y đi bốc,xe m&agrave;u đỏ biển HN.xe đẹp đ&uacute;ng h&igrave;nh xe đang chạy rất ngon bao chất bao &ecirc;m . anh em mua alo mua b&aacute;n tại nh&agrave; gi&aacute; c&oacute; thương lượng.",34000000,https://cdn.okxe.vn/products/628/1195628/1195628_1239_IMG_E8387_20221205124545_lLbAQJwW_m_400x400.jpg,Tp. Hà Nội,1,Benelli BN 302,5000,,300.0,2020,3,11,2,3,10
231,Yamaha Exciter 150 2019,"Do &iacute;t sử dụng n&ecirc;n m&igrave;nh cần b&aacute;n chiếc xe exciter 150 đ&egrave;n led 2021 ch&iacute;nh chủ của m&igrave;nh xe m&aacute;y m&oacute;c nguy&ecirc;n bản,xe gi&aacute;n k&iacute;n nilon đầy đủ 2 gương 2 ch&igrave;a,anh em n&agrave;o mua qua nh&agrave; xem xe trực tiếp nh&eacute;.",28600000,https://cdn.okxe.vn/products/627/1195627/1195627_1818_3._20221205124537_MSHxQjLz_m_400x400.jpg,Tp. Hà Nội,1,Yamaha Exciter 150,5000,,150.0,2019,40,535,2,2,1
232,Honda CBR 150 R 2022,Cần tiền mở lại cửa h&agrave;ng n&ecirc;n m&igrave;nh cần b&aacute;n chiếc honda CBR 150 ABS mới 99% . xe m&igrave;nh mua 2022 chạy 1000km biển 29 . m&aacute;y m&oacute;c k lỗi lầm g&igrave; .giấy tờ đầy đủ hỗ trợ sang t&ecirc;n cho bạn n&agrave;o c&oacute; nhu cầu,46800000,https://cdn.okxe.vn/products/626/1195626/1195626_1081_2._20221205124511_MQW976Ps_m_400x400.jpg,Tp. Hà Nội,1,Honda CBR 150 R,5000,,149.0,2022,15,168,2,2,5
233,Yamaha Exciter 150 RC 2022,"M&igrave;nh b&aacute;n lại chiếc xe ch&iacute;nh chủ nh&agrave; đi, xe chạy vẫn c&ograve;n tốt m&aacute;y nguy&ecirc;n bản hết. M&igrave;nh mua từ mới n&ecirc;n chất lượng c&aacute;c bạn y&ecirc;n t&acirc;m, xe chạy vẫn ổn định. Th&ocirc;ng tin xe nếu bạn n&agrave;o cần alo trực tiếp m&igrave;nh.",21500000,https://cdn.okxe.vn/products/625/1195625/1195625_228116_3._20221205124506_FNjk9eh9_m_400x400.jpg,Tp. Hà Nội,1,Yamaha Exciter 150 RC,5000,,150.0,2022,40,535,2,2,3
234,Honda Vario 150 2021,Cần b&aacute;n Honda Vario 150 Fi đỏ nhập khẩu đăng k&yacute; biển HN.xe m&aacute;y m&oacute;c nguy&ecirc;n bản giấy tờ đầy đủ hỗ trợ sang t&ecirc;n đổi chủ nếu b n&agrave;o c&oacute; nhu cầu.GI&Aacute; C&Oacute; THỎA THUẬN,34000000,https://cdn.okxe.vn/products/624/1195624/1195624_1239_IMG_E8849_20221205124426_ixLgYDHH_m_400x400.jpg,Tp. Hà Nội,1,Honda Vario 150,5000,,150.0,2021,15,178,2,1,10
235,Honda Air Blade 110 2011,"Cần b&aacute;n xe mới như h&igrave;nh m&aacute;y m&oacute;c &ecirc;m bốc nguy&ecirc;n bản,xe gia đ&igrave;nh sử dụng do đổi xe n&ecirc;n b&aacute;n lại cho ai cần xe được bảo dưỡng đầy đủ mua b&aacute;n tại nh&agrave;,anh chị em mua li&ecirc;n hệ",11600000,https://cdn.okxe.vn/products/623/1195623/1195623_528_4._20221205124417_1Byb59NU_m_400x400.jpg,Tp. Hà Nội,1,Honda Air Blade 110,5000,,108.0,2011,15,148,2,1,3
236,Benelli TNT 125 2018,"M&igrave;nh đang muốn đổi xe, l&ecirc;n cần b&aacute;n gấp chiếc xe như h&igrave;nh, xe sơn nhựa m&aacute;y m&oacute;c nguy&ecirc;n bản. Giấy tờ đầy đủ an ninh đảm bảo, anh em nhiệt t&igrave;nh mua alo trực tiếp qua xem nhiệt t&igrave;nh c&oacute; bớt lộc, mua b&aacute;n tại nh&agrave;.",15000000,https://cdn.okxe.vn/products/622/1195622/1195622_1511659_5._20221205124412_pCIZ6GiX_m_400x400.jpg,Tp. Hà Nội,1,Benelli TNT 125,5000,,125.0,2018,3,15,2,2,1
237,Piaggio Vespa S125 i.e 2018,Vespa 125 S  ie kim phun điện tử c&ograve;n mới 99% kh&ocirc;ng một lỗi nhỏ đảm bảo anh chị em đến xem xe sẽ ưng &yacute; ngay . Mua b&aacute;n tại nh&agrave; đảm bảo an ninh . Anh chị c&oacute; nhu cầu mua xe xin vui l&ograve;ng alo trực tiếp hoặc nhắn tin qua zalo để được tư vấn ạ .,13500000,https://cdn.okxe.vn/products/621/1195621/1195621_1048762_1._20221205124401_GPPQ5wyX_m_400x400.jpg,Tp. Hà Nội,1,Piaggio Vespa S125 i.e,5000,,124.0,2018,29,349,2,1,1
238,Honda Air Blade 125 FI 2021,"Xe h&igrave;nh thức như ảnh, chạy &iacute;t nữ sử dụng.
C&aacute;c bạn mua xe c&oacute; thể qua xem trực tiếp, kiểm tra xe.
ALo m&igrave;nh trước khi đến xem xe. Thiện ch&iacute; m&igrave;nh c&oacute; bớt.",30000000,https://cdn.okxe.vn/products/620/1195620/1195620_228116_7._20221205124325_JXjmyI7W_m_400x400.jpg,Tp. Hà Nội,1,Honda Air Blade 125 FI,5000,,125.0,2021,15,148,2,1,1
239,SYM Shark 125 2012,"Gia đ&igrave;nh mua xe mới n&ecirc;n cần b&aacute;n chiếc xe SHARK 2012 NHƯ H&Igrave;NH do kh&ocirc;ng c&ograve;n nhu cầu sử dụng. Xe c&ograve;n nguy&ecirc;n bản, m&aacute;y m&oacute;c zin.
Bạn n&agrave;o c&oacute; nhu cầu li&ecirc;n hệ m&igrave;nh. Giấy tờ đầy đủ, sang t&ecirc;n thoải m&aacute;i.",9200000,https://cdn.okxe.vn/products/619/1195619/1195619_1239_IMG_E5872_20221205124319_bOUsapLA_m_400x400.jpg,Tp. Hà Nội,1,SYM Shark 125,5000,,125.0,2012,35,449,2,1,10
240,Honda Winner 150 2022,mua b&aacute;n tại nh&agrave; ai c&oacute; nhu cầu mua xe gọi trực tiếp cho em nh&eacute;,31000000,https://cdn.okxe.vn/products/617/1195617/1195617_654012_3._20221205124301_GW8FvV7R_m_400x400.jpg,Tp. Hà Nội,1,Honda Winner 150,5000,,149.0,2022,15,180,2,2,3
241,Honda Air Blade 110 FI 2013,"M&aacute;y m&oacute;c nguy&ecirc;n bản, h&igrave;nh thức c&ograve;n mới
Bảo dưỡng thường xuy&ecirc;n,sd giữ g&igrave;n cẩn thận
Giấy tờ đầy đủ, gương kho&aacute; theo xe
Hỗ trợ trả g&oacute;p qua thẻ t&iacute;n dụng visa từ 0đ",12800000,https://cdn.okxe.vn/products/616/1195616/1195616_355572_review-0_20221205124258_jlRnXaZn_m_400x400.jpg,Tp. Hà Nội,1,Honda Air Blade 110 FI,5000,,108.0,2013,15,148,2,1,4
242,Honda Wave Alpha 110 2009,"b&aacute;n wave 110 hq li&ecirc;n doanh, đẹp mới m&aacute;y &ecirc;m lợi xăng gi&aacute; 6.2 triệu, giấy tờ đủ, đi mua alo 0967971028 tphcm
đến 31 trương phước phan quận b&igrave;nh t&acirc;n, chung cư ho&agrave;ng kim thế gia gọi điện đ&oacute;n",6200000,https://cdn.okxe.vn/products/615/1195615/1195615_3238_IMG_1667980272074_1667983160241_20221205124249_UwoPHou0_m_400x400.jpg,Tp. Hồ Chí Minh,50,Honda Wave Alpha 110,30000,,109.0,2009,15,1055,2,2,14
243,Honda Air Blade 125 FI 2020,"M&igrave;nh cần b&aacute;n chiếc nguy&ecirc;n bản xe c&ograve;n nguy&ecirc;n bản hết. M&aacute;y m&oacute;c chưa thay thế g&igrave;. Sơn nhựa đc gi&aacute;n k&iacute;n nilon ko một vết sứớc,c&oacute; bớt cho ai nhiệt t&igrave;nh nh&eacute;",30600000,https://cdn.okxe.vn/products/614/1195614/1195614_1874_2._20221205124246_FhrtNLN1_m_400x400.jpg,Tp. Hà Nội,1,Honda Air Blade 125 FI,5000,,125.0,2020,15,148,2,1,1
244,Honda MSX 125 2020,Xe c&oacute; giấy tờ đầy đủ sang t&ecirc;n đổi chủ nhanh gọn. M&aacute;y m&oacute;c nguy&ecirc;n bản chưa qua sửa chữa. Bao ngon bao chất.b n&agrave;o ưng lh đến nh&agrave; xem xe cụ thể,25000000,https://cdn.okxe.vn/products/613/1195613/1195613_2950_1._20221205124226_UYNlArYZ_m_400x400.jpg,Tp. Hà Nội,1,Honda MSX 125,5000,,125.0,2020,15,165,2,2,9
245,Yamaha FZ 150i 2019,Cần b&aacute;n Yamaha FZ 155i m&agrave;u đen nhập th&aacute;i mua năm 2021xe vẫn c&ograve;n nguy&ecirc;n bản m&igrave;nh đi giữ g&igrave;n v&agrave; bảo dưỡng thường xuy&ecirc;n tại h&atilde;ng n&ecirc;n ah chị y&ecirc;n t&acirc;m.Mua b&aacute;n v&agrave; xem xe tại nh&agrave; gi&aacute; cả c&oacute; thương lượng.Giấy tờ chuẩn chỉ.,36000000,https://cdn.okxe.vn/products/612/1195612/1195612_2254_2._20221205124149_YmBuieg5_m_400x400.jpg,Tp. Hà Nội,1,Yamaha FZ 150i,5000,,150.0,2019,40,537,2,2,3
246,Honda Vision NSC110 2020,"M&aacute;y m&oacute;c nguy&ecirc;n bản, h&igrave;nh thức c&ograve;n mới
Bảo dưỡng thường xuy&ecirc;n,sd giữ g&igrave;n cẩn thận
Giấy tờ đầy đủ, gương kho&aacute; theo xe
Hỗ trợ trả g&oacute;p qua thẻ t&iacute;n dụng visa từ 0đ",27800000,https://cdn.okxe.vn/products/611/1195611/1195611_355572_review-0_20221205124146_YXSJ3xle_m_400x400.jpg,Tp. Hà Nội,1,Honda Vision NSC110,5000,,108.0,2020,15,135,2,1,1
247,Halim Sirius 50 2016,"b&aacute;n sirius 50 hq li&ecirc;n doanh, đẹp mới m&aacute;y &ecirc;m lợi xăng gi&aacute; 7.3 triệu, giấy tờ đủ, đi mua alo 0967971028 tphcm
đến 31 trương phước phan quận b&igrave;nh t&acirc;n, chung cư ho&agrave;ng kim thế gia gọi điện đ&oacute;n",7300000,https://cdn.okxe.vn/products/610/1195610/1195610_3238_IMG_1666057922262_1666057944525_20221205124146_GE6kA5yf_m_400x400.jpg,Tp. Hồ Chí Minh,50,Halim Sirius 50,30000,,50.0,2016,12,1119,2,2,14
248,Honda Air Blade 110 2013,"Cần b&aacute;n chiếc xe honda Airblade 110 m&agrave;u x&aacute;m ch&iacute;nh chủ biển h&agrave; nội , xe nguy&ecirc;n bản chạy &ecirc;m &aacute;i tiết kiệm xăng , xem xe tại nh&agrave;",13000000,https://cdn.okxe.vn/products/609/1195609/1195609_1239_IMG_E5745_20221205124145_98W0UeUJ_m_400x400.jpg,Tp. Hà Nội,1,Honda Air Blade 110,5000,,108.0,2013,15,148,2,1,5
249,Piaggio Vespa S125 i.e 2017,"m&aacute;y m&oacute;c nguy&ecirc;n bản v&agrave; phụ kiện theo xe c&oacute; đầy đủ rất tiện cho việc sang t&ecirc;n chuyển v&ugrave;ng,vậy ai quan t&acirc;m alo cho m&igrave;nh nh&eacute; gi&aacute; m&igrave;nh",16000000,https://cdn.okxe.vn/products/608/1195608/1195608_228116_7._20221205124135_dN4MGz1N_m_400x400.jpg,Tp. Hà Nội,1,Piaggio Vespa S125 i.e,5000,,124.0,2017,29,349,2,1,15
250,Yamaha Exciter 135 2014,Xe mk vẫn đang sự dụng b&igrave;nh thường bạn nh&eacute; . đc nh&agrave; mk số 1 ng&otilde; 479 đường mỹ đ&igrave;nh sau bến xe mỹ đ&igrave;nh 500m ạ. alo cho mk 0348257020. cảm ơn bạn,13000000,https://cdn.okxe.vn/products/607/1195607/1195607_2481_5._20221205124130_ztLwrjsY_m_400x400.jpg,Tp. Hà Nội,1,Yamaha Exciter 135,5000,,135.0,2014,40,535,2,2,6
251,Honda Air Blade 125 FI 2018,"Ch&iacute;nh chủ cần b&aacute;n chiếc xe honda Airblade 125 đen SẦN  2018 ch&iacute;nh chủ , xe mới 98% , gia đ&igrave;nh &iacute;t đi
xem xe tại nh&agrave; ri&ecirc;ng",24000000,https://cdn.okxe.vn/products/606/1195606/1195606_1081_1._20221205124040_4vXHjBys_m_400x400.jpg,Tp. Hà Nội,1,Honda Air Blade 125 FI,5000,,125.0,2018,15,148,2,1,3
252,Yamaha Exciter 150 2018,"M&aacute;y m&oacute;c nguy&ecirc;n bản, h&igrave;nh thức c&ograve;n mới
Bảo dưỡng thường xuy&ecirc;n,sd giữ g&igrave;n cẩn thận
Giấy tờ đầy đủ, gương kho&aacute; theo xe
Hỗ trợ trả g&oacute;p qua thẻ t&iacute;n dụng visa từ 0đ",21800000,https://cdn.okxe.vn/products/605/1195605/1195605_355572_review-0_20221205124031_tuh1FzgL_m_400x400.jpg,Tp. Hà Nội,1,Yamaha Exciter 150,5000,,150.0,2018,40,535,2,2,15
253,Benelli TNT 125 2019,"M&igrave;nh đang muốn đổi xe, l&ecirc;n cần b&aacute;n gấp chiếc xe như h&igrave;nh, xe sơn nhựa m&aacute;y m&oacute;c nguy&ecirc;n bản. Giấy tờ đầy đủ an ninh đảm bảo, anh em nhiệt t&igrave;nh mua alo trực tiếp qua xem nhiệt t&igrave;nh c&oacute; bớt lộc, mua b&aacute;n tại nh&agrave;.",15000000,https://cdn.okxe.vn/products/604/1195604/1195604_1511656_2._20221205124028_LznH39lb_m_400x400.jpg,Tp. Hà Nội,1,Benelli TNT 125,5000,,125.0,2019,3,15,2,2,3
254,Honda Wave Alpha 50 2011,"b&aacute;n wave 50 hq li&ecirc;n doanh, đẹp mới m&aacute;y &ecirc;m lợi xăng gi&aacute; 7.5 triệu, giấy tờ đủ, đi mua alo 0967971028 tphcm
đến 31 trương phước phan quận b&igrave;nh t&acirc;n, chung cư ho&agrave;ng kim thế gia gọi điện đ&oacute;n",7500000,https://cdn.okxe.vn/products/603/1195603/1195603_3238_IMG_1667016106705_1667018381775_20221205124023_ugYmsB8K_m_400x400.jpg,Tp. Hồ Chí Minh,50,Honda Wave Alpha 50,30000,,100.0,2011,15,1055,2,2,8
255,Honda Air Blade 110 2011,"M&igrave;nh đang cần b&aacute;n chiếc xe n&agrave;y, xe m&aacute;y m&oacute;c c&ograve;n nguy&ecirc;n bản Đky ch&iacute;nh chủ
M&aacute;y m&oacute;c đi ngon v&agrave; rất tiết kiệm xăng
Nay muốn nhượng lại cho anh chị n&agrave;o c&oacute;
nhu cầu
Xin lh trực tiếp cho m&igrave;nh&mdash;
Xe chuẩn h&igrave;nh ảnh v&agrave; gi&aacute; đưa l&ecirc;n n&ecirc;n ạh chị y&ecirc;n t&acirc;m",11000000,https://cdn.okxe.vn/products/602/1195602/1195602_1451047_5._20221205124018_2bk0g35K_m_400x400.jpg,Tp. Hà Nội,1,Honda Air Blade 110,5000,,108.0,2011,15,148,2,1,10
256,Suzuki GZ 150A 2020,"M&igrave;nh đang cần b&aacute;n chiếc xe n&agrave;y, xe m&aacute;y m&oacute;c c&ograve;n nguy&ecirc;n bản Đky ch&iacute;nh chủ
M&aacute;y m&oacute;c đi ngon v&agrave; rất tiết kiệm xăng
Nay muốn nhượng lại cho anh chị n&agrave;o c&oacute;
nhu cầu
Xin lh trực tiếp cho m&igrave;nh&mdash;
Xe chuẩn h&igrave;nh ảnh v&agrave; gi&aacute; đưa l&ecirc;n n&ecirc;n ạh chị y&ecirc;n t&acirc;m",48000000,https://cdn.okxe.vn/products/601/1195601/1195601_228116_5._20221205123946_UfdW3QBv_m_400x400.jpg,Tp. Hà Nội,1,Suzuki GZ 150A,5000,,149.0,2020,34,414,2,2,10
